ID,Effect,Estimate,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
169,z,-0.023595021,1.3831398332,1520,-0.017059028,0.9863917639,0.05,-2.736659643,2.6894696012
170,z,-0.199832376,1.2691401211,1520,-0.157454936,0.8749072335,0.05,-2.689283609,2.2896188569
171,z,-0.156342056,1.2941250536,1520,-0.120809079,0.9038582259,0.05,-2.694801881,2.3821177699
172,z,-0.20724508,1.2644997145,1520,-0.16389492,0.8698356555,0.05,-2.687594035,2.2731038756
173,z,1.4254764096,1.0679293155,1520,1.334804082,0.182140371,0.05,-0.669294615,3.5202474338
174,z,3.1703553991,0.6415676114,1520,4.941576449,8.6062653E-7,0.05,1.9119039052,4.428806893
175,z,-0.408475247,1.1682454959,1520,-0.349648468,0.7266509687,0.05,-2.700019059,1.8830685641
176,z,1.4970629931,1.0948362218,1520,1.3673853343,0.1717067141,0.05,-0.650486625,3.6446126112
177,z,-0.190752481,1.274446608,1520,-0.149674753,0.8810410848,0.05,-2.690612526,2.3091075637
178,z,-0.187239558,1.2755699196,1520,-0.146788942,0.8833180793,0.05,-2.689303008,2.3148238911
179,z,-0.156468708,1.29427714,1520,-0.120892739,0.9037919718,0.05,-2.695226855,2.3822894386
180,z,-0.478089544,1.1365984776,1520,-0.420631871,0.6740833778,0.05,-2.707556909,1.7513778211
181,z,1.2172560506,0.9955287836,1520,1.2227231102,0.221623844,0.05,-0.735499454,3.1700115554
182,z,-0.227802922,1.2523903086,1520,-0.18189451,0.855689766,0.05,-2.684398964,2.2287931198
183,z,1.333531187,1.0374175507,1520,1.2854334169,0.1988366817,0.05,-0.70139022,3.368452594
184,z,1.0699338539,0.9627149859,1520,1.1113713503,0.2665842979,0.05,-0.818456537,2.9583242444
185,z,1.287966804,1.0151617653,1520,1.2687306084,0.2047314201,0.05,-0.703299303,3.2792329111
186,z,-0.168868824,1.2866256652,1520,-0.131249382,0.8955954014,0.05,-2.692618405,2.3548807571
187,z,-0.156867543,1.2931901695,1520,-0.121302765,0.9034672631,0.05,-2.69349357,2.3797584828
188,z,-0.227123839,1.2535215399,1520,-0.18118862,0.8562436826,0.05,-2.68593882,2.2316911429
189,z,-0.132972212,1.3084642085,1520,-0.101624646,0.9190680193,0.05,-2.699558662,2.4336142371
190,z,1.3345309318,1.0316003497,1520,1.2936511045,0.1959825061,0.05,-0.688979885,3.3580417481
191,z,1.0397604611,0.9596496118,1520,1.0834792702,0.2787675824,0.05,-0.842617119,2.9221380407
192,z,1.2598402034,1.0061652629,1520,1.2521205511,0.2107185701,0.05,-0.713779031,3.233459438
193,z,-0.206348619,1.2645266933,1520,-0.163182494,0.8703964418,0.05,-2.686750494,2.2740532559
194,z,2.9414351101,0.6954741996,1520,4.2293950112,0.0000248302,0.05,1.5772444468,4.3056257735
195,z,-0.128604153,1.311078507,1520,-0.098090353,0.9218734811,0.05,-2.700318617,2.4431103108
196,z,-0.205585846,1.2655024803,1520,-0.162453925,0.8709700014,0.05,-2.687901752,2.276730061
197,z,1.1598603071,0.9838029764,1520,1.1789558833,0.2386002546,0.05,-0.769894723,3.0896153374
198,z,-0.11379645,1.3204010211,1520,-0.086183249,0.9313320975,0.05,-2.703797266,2.4762043672
199,z,-0.313922719,1.2082857508,1520,-0.259808344,0.7950468001,0.05,-2.684006528,2.0561610896
200,z,-0.008843035,1.3943048954,1520,-0.006342254,0.99494048,0.05,-2.743808216,2.726122146
201,z,1.4983012818,1.0921261412,1520,1.3719122959,0.1702931862,0.05,-0.643932443,3.6405350067
202,z,-0.202348954,1.2672082898,1520,-0.159680895,0.8731536668,0.05,-2.68801085,2.2833129422
203,z,-0.185365254,1.276425967,1520,-0.145222096,0.8845547745,0.05,-2.689107863,2.3183773542
204,z,-0.160972593,1.2922844861,1520,-0.124564362,0.9008849141,0.05,-2.695822097,2.3738769119
205,z,1.2903957523,1.0221651962,1520,1.2624140961,0.2069934684,0.05,-0.714607766,3.2953992708
206,z,-0.152193875,1.2963363462,1520,-0.117403076,0.9065561571,0.05,-2.694991208,2.3906034583
207,z,-0.181404478,1.2788713865,1520,-0.141847319,0.8872194041,0.05,-2.68994384,2.3271348842
208,z,-0.304879415,1.2127466151,1520,-0.251395808,0.8015420905,0.05,-2.683713325,2.0739544948
209,z,0.7701992796,0.8946872384,1520,0.8608586851,0.3894516475,0.05,-0.984752921,2.5251514805
210,z,-0.19035344,1.2747920842,1520,-0.149321166,0.8813200233,0.05,-2.690891145,2.310184265
211,z,-0.141028152,1.3036048952,1520,-0.108183202,0.9138646477,0.05,-2.698082932,2.4160266287
212,z,-0.13823851,1.3049574094,1520,-0.10593335,0.9156492112,0.05,-2.697946282,2.4214692617
213,z,-0.222360742,1.2572506516,1520,-0.176862698,0.8596398018,0.05,-2.688490473,2.2437689883
214,z,-0.115737642,1.3191349984,1520,-0.087737526,0.9300968499,0.05,-2.703255122,2.4717798387
215,z,1.3367553113,1.0328638309,1520,1.2942222114,0.1957852714,0.05,-0.689233856,3.3627444789
216,z,2.4569166407,0.7107935148,1520,3.4565828043,0.0005621419,0.05,1.0626767435,3.8511565378
217,z,-0.170227463,1.2855774511,1520,-0.132413231,0.894674976,0.05,-2.691920945,2.3514660184
218,z,-0.140275107,1.3036445061,1520,-0.107602269,0.9143253975,0.05,-2.697407585,2.4168573712
219,z,1.4847997302,1.0823380841,1520,1.3718446684,0.1703142382,0.05,-0.638234467,3.6078339274
220,z,-0.160943907,1.2912836287,1520,-0.124638696,0.9008260732,0.05,-2.693830204,2.3719423899
221,z,-0.030804813,1.3777393314,1520,-0.022358956,0.9821645554,0.05,-2.733276211,2.6716665852
222,z,-0.089887452,1.3360482091,1520,-0.067278599,0.9463687621,0.05,-2.710580633,2.5308057299
223,z,-0.284308253,1.22267978,1520,-0.232528793,0.8161586309,0.05,-2.682626323,2.1140098168
224,z,-0.012164433,1.3917479084,1520,-0.008740399,0.9930274061,0.05,-2.742114017,2.7177851524
225,z,-0.224350338,1.2544402595,1520,-0.178844976,0.8580832635,0.05,-2.684967412,2.2362667359
